cout_materiaux_ht;cout_implementation_ht;cout_total_ht;cout_induit_ht;date_sigture_devis;date_facture;date_x;annee_travaux;revenu_mo;climat;code_region;code_departement;departement;type_logement;annee_construction;constr_cat;nb_pieces;surf_habitable;montant_aides_fincieres;type_aides_fincieres;renovation_globale;marque;modele;energie_chauffage_avt_travaux;energie_chauffage_installee;generateur;type_chaudiere;cop;puissance;rendement
;;6633.175355;;;;;;;H1;84;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;2800;;;;;;;H2;84;;;;;;;;;;;;;;BOIS;CHAUDIERE;;;;
;;12500.47393;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;PAC;;;;
;;16164;;;;;;;H2;84;;;;;;;;;;;;;;BOIS;CHAUDIERE;;;;
;;6508.056872;;;;;;;H2;84;;;;;;;;1000;;;SCAN;;;BOIS;POELE;;;;
;;6310.900474;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;7937;;;;;;;H2;84;;;;;;;;1000;;;FANKFURT E;;;BOIS;INSERT;;;;
;;7882.464455;;;;;;;H1;84;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;9793.364929;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;3371.563981;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;;;;;;;;H2;84;;;;;;;;;;;ORANIER;;;BOIS;POELE;;;;
;;6161;;;;;;;H2;84;;;;;;;;1000;;;PALAZZETTI;;;BOIS;CHAUDIERE;;;;
;;2776;;;;;;;H2;84;;;;;;;;1000;;;FREEPOINT;;;BOIS;POELE;;;;
;;32;;;;;;;H2;84;;;;;;;;;;;;;;;CHAUDIERE;;;;
;;4332;;;;;;;H2;84;;;;;;;;1000;;;PIAZZETTA;;;BOIS;POELE;;;;
;;4109;;;;;;;H2;84;;;;;;;;1000;;;STUV;;;BOIS;POELE;;;;
;;4114.691943;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;
;;2442;;;;;;;H2;84;;;;;;;;1000;;;SUPRA;;;BOIS;INSERT;;;;
;;3318;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;
;;1673;;;;;;;H2;84;;;;;;;;1000;;;SUPRA;;;BOIS;POELE;;;;
;;3034;;;;;;;H2;84;;;;;;;;1000;;;HARK;;;BOIS;POELE;;;;
;;5615.165877;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;8507.109005;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;8492.890995;;;;;;;H1;84;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;;BOIS;PAC;;;;
;;4480;;;;;;;H2;84;;;;;;;;1000;;;HARK;;;BOIS;POELE;;;;
;;5100;;;;;;;H2;84;;;;;;;;1000;;;HARK;;;BOIS;POELE;;;;
;;1878;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;
;;5053.080569;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;3420.853081;;;;;;;H2;84;;;;;;;;1000;;;SUPRA;;;BOIS;POELE;;;;
;;4951.658768;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;;;;
;;5217;;;;;;;H2;84;;;;;;;;1000;;;HASE;;;BOIS;POELE;;;;
;;8216.113744;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;11419.90521;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;6407;;;;;;;H2;84;;;;;;;;1000;;;HASK;;;BOIS;POELE;;;;
;;1398.104265;;;;;;;H2;84;;;;;;;;1000;;;INVICTA;;;BOIS;POELE;;;;
;;;;;;;;;H2;84;;;;;;;;;;;LAUDEVCO KAROO;;;BOIS;POELE;;;;
;;6161;;;;;;;H2;84;;;;;;;;1000;;;MAX BLANK;;;BOIS;POELE;;;;
;;5597;;;;;;;H2;84;;;;;;;;1000;;;JOLLY MEC;;;BOIS;POELE;;;;
;;3687.203791;;;;;;;H2;84;;;;;;;;1000;;;JOLLY MEC;;;BOIS;POELE;;;;
;;9445.49763;;;;;;;H1;84;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;6634.123223;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;CHAUDIERE;;;;
;;2688;;;;;;;H2;84;;;;;;;;1000;;;LACUNZA;;;BOIS;INSERT;;;;
;;3927;;;;;;;H2;84;;;;;;;;1000;;;LACUNZA;;;BOIS;POELE;;;;
;;4833.175355;;;;;;;H1;84;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;2531.753555;;;;;;;H1;84;42;LOIRE;;;;;;;;BBC RENOVATION;;;;BOIS;CHAUDIERE;A CONDENSATION;;;
;;13103;;;;;;;H2;84;;;;;;;;3000;;;FROLING;;;BOIS;CHAUDIERE;;;;
;;2244.549763;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1920;av. 1945;;130;;;;;;BOIS;BOIS;INSERT;;;;
;;3468;;;;;;;H2;84;;;;;;;;1000;;;PIAZZETTA;;;BOIS;POELE;;;;
;;6912;;;;;;;H2;84;;;;;;;;1000;;;KALFIRE;;;BOIS;INSERT;;;;
;;7449;;;;;;;H2;84;;;;;;;;1000;;;RIKA;;;BOIS;POELE;;;;
;;5687.203791;;;;;;;H2;84;;;;;;;;1000;;;KALFIRE;;;BOIS;POELE;;;;
;;3601.895735;;;;;;;H2;84;;;;;;;;1000;;;ROMOTOP;;;GAZ;POELE;;;;
;;7204;;;;;;;H2;84;;;;;;;;1000;;;RIKA;;;BOIS;POELE;;;;
;;2098.578199;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 à 1973;;86;;;;;;ELECTRICITE;BOIS;INSERT;;;;
;;14742.18009;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 à 1973;;127;;;;;;BOIS;;CHAUDIERE;;;;
;;5118;;;;;;;H2;84;;;;;;;;1000;;;KOPPE;;;BOIS;POELE;;;;
;;;;;;;;;H2;84;;;;;;;;;;;STUV;;;BOIS;POELE;;;;
;;16589.57346;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 à 1973;;180;;;;;;;ELECTRICITE;PAC;;;;
;;1987.677725;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 à 1973;;130;;;;;;FIOUL;BOIS;INSERT;;;;
;;6197;;;;;;;H2;84;;;;;;;;1000;;;MAX BLANK;;;BOIS;POELE;;;;
;;4454.976303;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;2005;ap. 1990;;140;;;;;;ELECTRICITE;BOIS;INSERT;;;;
;;5390;;;;;;;H2;84;;;;;;;;1000;;;MCZ;;;;POELE;;;;
;;12545.97156;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1945;de 1945 à 1973;;130;;;;;;BOIS;BOIS;CHAUDIERE;;;;
;;8989.57346;;;;;;;H1;84;42;LOIRE;INDIVIDUEL;1981;de 1974 à 1990;;104;;;;;;ELECTRICITE;BOIS;INSERT;;;;
;;2363;;;;;;;H2;84;;;;;;;;1000;;;INVICTA;;;GAZ;POELE;;;;
5150.7109;1334.597156;6485.308057;;;10/08/2014;10/08/2014;2014;;H2;52;44;LOIRE-ATLANTIQUE;;;;;;;;;BOSCH;OLIO CONDENS 1500F;;FIOUL;CHAUDIERE;A CONDENSATION;;25;
;;4530;;;;;;;H2;84;;;;;;;;1000;;;MCZ;MOOD;;;POELE;;;;
3745;3376;7121;;21/06/2018;23/05/2016;23/05/2016;2016;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;;;ELECTRICITE;ELECTRICITE;;;;;
;;4306;;02/08/2018;08/06/2018;08/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;BILLIE;TURBO FONTE;ELECTRICITE;BOIS;POELE;;;5;
4676;792;5468;;19/12/2017;07/12/2018;07/12/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;VAILLANT;ECOCOMPACT;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;7509.004739;;;;;;;H2;84;;;;;;;;1000;;;ENERGIA 700;;;BOIS;INSERT;;;;
;;;;;;;;;H2;84;;;;;;;;;;;JOTUL;;;GAZ;POELE;;;;
;;;;;;;;;H2;84;;;;;;;;;;;NORDICA;;;BOIS;POELE;;;;
2490;1536;4853;827;;;;;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;BBC Rénovation;JOLLY MEC;ECOPLUS;;BOIS;POELE;;;6;
;;3372;;;;;;;H2;84;;;;;;;;1000;;;OTENTIC;;;BOIS;POELE;;;;
;;4050;;;;;;;H2;84;;;;;;;;1000;;;PALAZZETTI;;;BOIS;POELE;;;;
;;24464;16439;18/05/2018;07/12/2018;07/12/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;1860;av. 1945;;;;;BBC RENOVATION;ATLANTIC;ALFEA DUO;BOIS;BOIS;PAC;AIR-EAU;;8;
1467;2200;3667;;07/10/2018;02/01/2018;02/01/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;HABITER MIEUX;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;LG;LIBERO / INVERTER;ELECTRICITE;ELECTRICITE;PAC;AIR-AIR;;10;
19;69;3783;1283.34;2/1/218;7/6/218;7/6/218;218;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;ELM LEBLANC;MEGALIS CONDENS GVAC 215M;;;CHAUDIERE;A CONDENSATION;;;93
5680;1600;10115;2835.48;05/02/2018;07/06/2018;07/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;OKOFEN;ESAYPELL;BOIS;BOIS;CHAUDIERE;STANDARD;;12;92.5
;;9093;;;;;;;H2;84;;;;;;;;3000;;;OKOFEN;;;BOIS;CHAUDIERE;;;;
273;65;2652;579;26/1/218;7/6/218;7/6/218;218;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;ELM LEBLANC;MEGALIS;;;CHAUDIERE;A CONDENSATION;;;
;;1759;;;;;;;H2;84;;;;;;;;1000;;;FREEPOINT;;;BOIS;POELE;;;;
2100;860;3680;720;25/01/2018;07/06/2018;07/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;ELM LEBLANC;MEGALIS GVA21-5M;;GAZ;CHAUDIERE;A CONDENSATION;;;
;;1907;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;
5680;1600;10115;2835.48;05/02/2018;21/06/2018;21/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;;;;;;;;BOIS;CHAUDIERE;;;12;92.5
;;3231;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;
4489;600;6020;931;12/08/2017;25/06/2018;25/06/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;1970;de 1945 à 1973;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;DE DIETRICH;INNOVENS;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;25;
2810;530;16778;13438;16/06/2018;07/12/2018;07/12/2018;2018;;H1;24;45;LOIRET;INDIVIDUEL;;;;120;;AH AGILITE;RENOVATION SIMPLE;SAUNIER DUVAL;THEMA F AS;BOIS;GAZ;CHAUDIERE;A CONDENSATION;;25;94
3671.090047;862.5592417;4532.701422;;28/03/2012;28/03/2012;28/03/2012;2012;;H2;24;41;LOIR-ET-CHER;;;;;;;;;BUDERUS;LOGAMAX PLUS;;GAZ;CHAUDIERE;A CONDENSATION;;24;
4305.21327;667.2985782;4972.511848;;14/04/2014;14/04/2014;14/04/2014;2014;;H2;24;41;LOIR-ET-CHER;;;;;;;;;CHAPPEE;SEMPRA PROGRESS C;;GAZ;CHAUDIERE;AUTRES;;35;
4098.578199;1054.976303;5152.606635;;02/01/2012;02/01/2012;02/01/2012;2012;;H2;24;41;LOIR-ET-CHER;;;;;;;;;;;;GAZ;CHAUDIERE;AUTRES;;23;
;;7560;;10/06/2017;;10/06/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;10.9;
;;5565;;02/08/2017;;02/08/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;7126;;23/09/2017;;23/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;9;
;;4056;;15/09/2017;;15/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;POELE;;;6;
;;35975;;10/12/2017;;10/12/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;CHAUDIERE;;;35;
9762;;;;18/09/2017;;18/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;ELECTRICITE;PAC;AIR-EAU;7;12;
;;4677;;02/08/2017;;02/08/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;
4169;690;4802;160;07/07/2018;;07/07/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;Rénovation à plusieurs gestes de travaux;;;;BOIS;POELE;;;5;82
;;3667;;02/08/2017;;02/08/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;;
11740;3473;15213;;18/09/2017;;18/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;ELECTRICITE;PAC;AIR-EAU;5.11;11.6;
;;4980;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;
;;5994;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;BOIS;POELE;;;;
;;4334;;;;;;;H2;84;;;;;;;;1000;;;EXTRAFLAM;;;BOIS;POELE;;;;
;;6384;;10/01/2017;;10/01/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;3725.118483;;;;;;;H2;84;;;;;;;;1000;;;LACUNZA;;;BOIS;POELE;;;;
6630;1028;7658;;22/09/2017;;22/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;ELECTRICITE;PAC;AIR-EAU;5.1;8;
;;7744;;23/09/2017;;23/09/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;POELE;;;8.1;
8794;900;9694;;13/02/2018;;13/02/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;2004;ap. 1990;;135;;;Rénovation simple;;;AUTRES;ELECTRICITE;PAC;AIR-EAU;4.02;10;
;;;;;;;;;H2;84;;;;;;;;;;;ODIN;;;BOIS;POELE;;;;
2664;450;3115;;08/11/2017;;08/11/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;10;
;;4661;;17/07/2017;;17/07/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;35;
;;6663;;27/01/2017;;27/01/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;5004;;;;;;;H2;84;;;;;;;;1000;;;BRISACH;;;BOIS;POELE;;;;
;;4449;;;;;;;H2;84;;;;;;;;1000;;;PIAZZETTA;;;BOIS;POELE;;;;
;;5455;;07/04/2018;;07/04/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;;
;;1328;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;POELE;;;;
;;1855;;;;;;;H2;84;;;;;;;;1000;;;GODIN;;;BOIS;INSERT;;;;
;;3128;;;;;;;H2;84;;;;;;;;1000;;;HAAS SOHN;;;BOIS;POELE;;;;
;;6337;;02/02/2017;;02/02/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;6730;;;;;;;H2;84;;;;;;;;1000;;;RIKA;;;BOIS;CHAUDIERE;;;;
3609;880;4566;77.12;18/05/2018;;18/05/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25;93
;;15733;;;;;;;H2;84;;;;;;;;3000;;;FROLING;;;;CHAUDIERE;;;;
;;8895;;17/10/2017;;17/10/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;FIOUL;CHAUDIERE;A CONDENSATION;;25;
;;5025;;17/11/2017;;17/11/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;16;
;;6631;;02/02/2017;;02/02/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;26;
;;;;;;;;;H2;84;;;;;;;;;;;;;;BOIS;POELE;;;;
;;;;;;;;;H2;84;;;;;;;;;;;MAX BLANK;;;BOIS;POELE;;;;
8688;1923;9831;;25/01/2018;;25/01/2018;2018;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;2004;ap. 1990;;135;;;Rénovation simple;;;AUTRES;ELECTRICITE;PAC;AIR-EAU;5;15.2;189
;;;;;;;;;H2;84;;;;;;;;1000;;;HOBEN;;;BOIS;POELE;;;;
;;5219;;27/01/2017;;27/01/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;GAZ;CHAUDIERE;A CONDENSATION;;25.2;
;;5118;;;;;;;H2;84;;;;;;;;1000;;;JOTUL;;;BOIS;POELE;;;;
4286;450;4792;55;13/11/2017;;13/11/2017;2017;;H2;24;41;LOIR-ET-CHER;INDIVIDUEL;;;;;;;;;;;BOIS;POELE;;;9;
;;2814;;;;;;;H2;84;;;;;;;;1000;;;INVICTA;;;BOIS;POELE;;;;
;;6518;;;;;;;H2;84;;;;;;;;1000;;;JOTUL;;;BOIS;POELE;;;;
;;2312.796209;;;;;;;H2;84;;;;;;;;1000;;;NORDICA;;;BOIS;POELE;;;;
;;3550;;;;;;;H2;84;;;;;;;;1000;;;LACUNZA;;;BOIS;POELE;;;;
36890.15166;2511.848341;39402;17025;01/12/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;;OKOFEN;PELLETMATIC PES32;;BOIS;;STANDARD;;32;93
19165;3500;22665;;01/09/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;HARGASSNER;CLASSIC 22;ELECTRICITE;BOIS;CHAUDIERE;STANDARD;;22;94
;;3300;;;;;;;H2;84;;;;;;;;1000;;;KAROO;;;BOIS;POELE;;;;
;;6180;;;;;;;H2;84;;;;;;;;1000;;;RIKA;;;;POELE;;;;
17920;3150;21070;;22/01/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;GUNTAMATIC;BIOSTAR;ELECTRICITE;BOIS;CHAUDIERE;STANDARD;;23;94
18766;4275;23041;;23/02/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;OKOFEN;PELLETMATIC;ELECTRICITE;BOIS;CHAUDIERE;STANDARD;;25;94
;;19905;;;;;;;H2;84;;;;;;;;3000;;;FROLING;;;BOIS;CHAUDIERE;;;;
;;34663;;03/03/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;WATERKOTTE;ECOTOUCH DS 5027;;;;AUTRES;5;19;
15408;1440;16848;;25/02/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;;;;;;;;;;;;ELECTRICITE;;AUTRES;5;20;
;;2870;;;;;;;H2;84;;;;;;;;1000;;;TERMATECH;;;BOIS;POELE;;;;
11769;3450;15219;;03/06/2015;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;;HS FRANCE;SOLO INNOVA 30;;BOIS;;STANDARD;;32;90
;;31916;;03/03/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;;ATLANTIC;ALFEA EXCELLIA 16 TRI;;ELECTRICITE;;AIR-EAU;4;15;
;;9513;;19/01/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;MORVAN;ELEGANCE;BOIS;BOIS;POELE;;;19;82
4009;1382;5391;;30/07/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;;JOLLY MEC;SYNTHESIS 68;;BOIS;POELE;;;;70
9693;3336;13029;;25/03/2017;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;ATLANTIC;;;FIOUL;CHAUDIERE;A CONDENSATION;;25;
4150;360;4510;;30/12/2016;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;;PERGE;VEORE;;BOIS;POELE;;;18;96
;;5168;;;;;;;H2;84;;;;;;;;1000;;;INSTYLE;;;BOIS;INSERT;;;;
8693;1280;9973;;31/10/2016;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;RENOVATION SIMPLE;HS FRANCE;TYRO HYDRO;;GAZ;POELE;;;10;78
2495;480;2975;;25/07/2016;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;INDIVIDUEL;;;;;;;;ATLANTIC;ASYG 18 LFC;;ELECTRICITE;PAC;AIR-AIR;;6;
;;2246;;;;;;;H2;84;;;;;;;;1000;;;LA NORDICA;;;BOIS;POELE;;;;
36821.27014;2786.729858;39608;13673;01/06/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;;;;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;GUNTAMATIC;BIOCOM 40;;BOIS;;STANDARD;;40;94
;;17050;;04/06/2016;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;;;;;;;;;STIEBEL ELTRON;WPL25AS;;ELECTRICITE;PAC;AIR-EAU;4;14;
4825;1850;6675;;08/02/2016;06/01/2018;06/01/2018;2018;;H2;76;46;LOT;;;;;;;;;VIESSMANN;VITOTRONIC;GAZ;GAZ;CHAUDIERE;A CONDENSATION;;26;109
16762;1512;18274;;25/02/2015;06/06/2018;06/06/2018;2018;;H2;76;46;LOT;;;;;;;;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;WINDHAGER;BIOWIN2;;BOIS;;STANDARD;;21;91
4184;1400;5584;533;;05/06/2016;05/06/2016;2016;;H2;53;56;MORBIHAN;;;;;;;;;SKANTHERM;EMOTION M PIVOTANT;;BOIS;POELE;;;7;80
2315.63981;720.3791469;3036.018957;;;04/07/2016;04/07/2016;2016;;H2;53;56;MORBIHAN;;;;;;;;;SAUNIER DUVAL;THEMA PLUS F25;;GAZ;CHAUDIERE;A CONDENSATION;;25;
4044.549763;943.1279621;4987.677725;;;;;;;H2;53;56;MORBIHAN;;;;;;;;;BOSCH;WBC25C R S50H;;GAZ;CHAUDIERE;A CONDENSATION;;25;
2891.943128;279.6208531;3171.563981;;;31/03/2016;31/03/2016;2016;;H2;53;56;MORBIHAN;;;;;;;;;SAUNIER DUVAL;THEMA PLUS F30;;GAZ;CHAUDIERE;A CONDENSATION;;30;
2556.398104;570.6161137;3127.014218;;;02/12/2014;02/12/2014;2014;;H2;53;56;MORBIHAN;;;;;;;;;SAUNIER DUVAL;THEMA AS;;GAZ;CHAUDIERE;A CONDENSATION;;25;
1958.293839;424.6445498;2382.938389;;;27/01/2016;27/01/2016;2016;;H2;53;56;MORBIHAN;;;;;;;;;SAUNIER DUVAL;THEMAPLUS F35;;BOIS;CHAUDIERE;A CONDENSATION;;8.5;94
4638.862559;820.8530806;5459.71564;;;21/09/2015;21/09/2015;2015;;H2;53;56;MORBIHAN;;;;;;;;;GEMINOX;CTL20S;;FIOUL;CHAUDIERE;A CONDENSATION;;20;94
;;2597.156398;;;09/04/2014;09/04/2014;2014;;H2;53;56;MORBIHAN;;;;;;;;;SAUNIER DUVAL;THEMA PLUS F 30 E CONDENS;;GAZ;CHAUDIERE;A CONDENSATION;;27;
2491.943128;288.1516588;2780.094787;;;21/10/2014;21/10/2014;2014;;H2;53;56;MORBIHAN;;;;;;;;;SAUNIER DUVAL;ISOTWINCONDENS F 25;;GAZ;CHAUDIERE;A CONDENSATION;;18.1;
2236.018957;288.1516588;2524.170616;;;21/10/2014;21/10/2014;2014;;H2;53;56;MORBIHAN;;;;;;;;;SAUNIER DUVAL;THEMA PLUS F 30 E CONDENS;;GAZ;CHAUDIERE;A CONDENSATION;;26.7;
5561.137441;1126.066351;6687.203791;;;29/04/2016;29/04/2016;2016;;H2;53;56;MORBIHAN;;;;;;;;;ATLANTIC;ALFEA EXCELLIA DUO +5;;ELECTRICITE;PAC;AIR-EAU;4.52;4.5;
;;6284.36019;;;04/02/2014;04/02/2014;2014;;H2;53;56;MORBIHAN;;;;;;;;;VIESSMANN;VITODENS 222;;GAZ;CHAUDIERE;A CONDENSATION;;5.9;
5288.151659;1127.014218;6415.165877;;;27/05/2011;27/05/2011;2011;;H2;53;56;MORBIHAN;;;;;;;;;WEISHAUPT;THERMO CONDENS WTC 25;;GAZ;CHAUDIERE;A CONDENSATION;;25;
;;2769;;;;;;;H2;84;;;;;;;;1000;;;EDILKAMIN;;;;POELE;;;;
2098.578199;288.1516588;2386.729858;;;21/10/2014;21/10/2014;2014;;H2;53;56;MORBIHAN;;;;;;;;;SAUNIER DUVAL;THEMA PLUS F 25 E CONDENS;;GAZ;CHAUDIERE;A CONDENSATION;;19.6;
;;;;;;;;;H2;84;;;;;;;;;;;HOBEN;;;GAZ;POELE;;;;
