cout_materiaux_ht;cout_implementation_ht;cout_total_ht;cout_induit_ht;date_sigture_devis;date_facture;date_x;annee_travaux;revenu_mo;climat;code_region;region;code_departement;departement;type_logement;annee_construction;constr_cat;nb_pieces;surf_habitable;montant_aides_fincieres;type_aides_fincieres;renovation_globale;marque;modele;poste_isolation;isolant;epaisseur;resistance;surface;lambda
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1800;av. 1945;;90;;;;;;COMBLES PERDUES;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1949;de 1945 � 1973;;165;;;;;;ITI;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1850;av. 1945;;60;;;;;;ITI;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1948;de 1945 � 1973;;113;;;;;;ITI;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1900;av. 1945;;220;;;;;;ITI;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1974;de 1974 � 1990;;138;;;;;;COMBLES PERDUES;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1700;av. 1945;;253;;;;;;PLANCHER BAS;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1550;av. 1945;;196;;;;;;PLANCHER BAS;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1700;av. 1945;;56;;;;;;ITI;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1700;av. 1945;;253;;;;;;COMBLES PERDUES;;;;;
;;9478.672986;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1900;av. 1945;;220;;;;;;PLANCHER BAS;;;;;
;;9478.672986;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;RAMPANTS;;;;;
;;9478.672986;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;;;;;;;;;
;;9478.672986;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;ITI;;;;;
;;9525;;;;;;;H2;84;ARA;26;DROME;INDIVIDUEL;1970;de 1945 � 1973;;160;;;R�novation simple;DIANSEN;DIATHONITE EVOLUTION;ITE;;30;0.7;70;0.045
;;9526;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;118;1800;DEPT - AIDE A L'HABITAT DURABLE;"Chaudi�re et ecs � condensation

+ isolation plafond garage

+ isolation 1 mur

+ remplacement fen�tres et un velux

+ vmc";;;PLANCHER BAS;;;;;
;;9526;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;118;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;"Chaudi�re et ecs � condensation

+ isolation plafond garage

+ isolation 1 mur

+ remplacement fen�tres et un velux

+ vmc";;;PLANCHER BAS;;;;;
;;9526;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;118;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;"Chaudi�re et ecs � condensation

+ isolation plafond garage

+ isolation 1 mur

+ remplacement fen�tres et un velux

+ vmc";;;PLANCHER BAS;;;;;
;;9526;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;118;0;CHEQUE ENERGIE REGION;"Chaudi�re et ecs � condensation

+ isolation plafond garage

+ isolation 1 mur

+ remplacement fen�tres et un velux

+ vmc";;;PLANCHER BAS;;;;;
;;9526;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;118;2000;CODAH - ASE;"Chaudi�re et ecs � condensation

+ isolation plafond garage

+ isolation 1 mur

+ remplacement fen�tres et un velux

+ vmc";;;PLANCHER BAS;;;;;
;;9535.545024;;;25/04/2017;25/04/2017;2017;;H2;53;BRE;;;INDIVIDUEL;;;;;;;;;;ITE;PLASTIQUES;;3.7;67;
;;9535.545024;;;25/05/2016;25/05/2016;2016;;H2;53;BRE;;;INDIVIDUEL;;;;;;;;;;ITE;PLASTIQUES;;3.7;67;
;;9574;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;149;3389;CHEQUE ENERGIE REGION;isolation par ext�rieur + plafond cave;;;ITI;;;;;
;;9574;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;149;2000;CODAH - ASE;isolation par ext�rieur + plafond cave;;;ITI;;;;;
;;9574;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;149;1500;DEPT - AIDE A L'HABITAT DURABLE;isolation par ext�rieur + plafond cave;;;ITI;;;;;
;;9574;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;149;9518;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;isolation par ext�rieur + plafond cave;;;ITI;;;;;
;;9574;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;149;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;isolation par ext�rieur + plafond cave;;;ITI;;;;;
;;9582;1850;01/01/2013;01/01/2013;01/01/2013;2013;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;1930;av. 1945;4;85;15550;HABITER MIEUX COMMUUTE DE COMMUNE ;R�novation � plusieurs gestes de travaux;;;ITE;LAINE MINERALE;120;3.8;42;
;;9583.886256;;;;;;46500;H1;32;HDF;80;SOMME;INDIVIDUEL;1949;de 1945 � 1973;;150;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;9600;;;;;;;H1;32;HDF;60;OISE;INDIVIDUEL;1976;de 1974 � 1990;;126;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;9600;;26/07/2018;26/07/2018;26/07/2018;2018;;H1;93;PAC;05;HAUTES-ALPES;INDIVIDUEL;;;;;;;;;;ITE;PLASTIQUES;160;4.2;92;
;;9600;;;27/05/2011;27/05/2011;2011;;H2;24;CVL;;;;;;;;;;;;;RAMPANTS;LAINE MINERALE;200;5;96;
;;9620.853081;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;75;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;9632.227488;;;04/06/2014;04/06/2014;2014;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;ITE;PLASTIQUES;800;2.1;67;0.038
;;9637.914692;;;03/03/2009;03/03/2009;2009;;H2;24;CVL;18;CHER;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;240;6;151;
;;9639.810427;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1950;de 1945 � 1973;;102;;;;;;PLANCHER BAS;;;;;
;;9641;;20/06/2016;;20/06/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;ITE;PLASTIQUES;90;4.1;55.85;0.0222
;;9653.080569;;;;;;;H1;32;HDF;02;AISNE;INDIVIDUEL;1949;de 1945 � 1973;;95;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;9666.350711;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1949;de 1945 � 1973;;180;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;9671;;23/05/2017;15/06/2018;15/06/2018;2018;;H2;76;OCC;46;LOT;INDIVIDUEL;;;;;;;;ISOVER ;ISOCONFORT 35;RAMPANTS;LAINE MINERALE;280;8;112;
;;9676.777251;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1785;av. 1945;;146;;;;;;COMBLES PERDUES;;;;;
;;9683.412322;;;04/06/2014;04/06/2014;2014;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;ITE;PLASTIQUES;140;3.7;70;0.038
;;9713;;01/01/2013;01/01/2013;01/01/2013;2013;;H1;28;NOR;;;INDIVIDUEL;1842;av. 1945;5;171;11848;HABITER MIEUX DEPARTEMENT COMMUUTE DE COMMUNE;R�novation � plusieurs gestes de travaux;;;ITI;LAINE MINERALE;100;;259;
;;9720;;01/01/2013;01/01/2013;01/01/2013;2013;;H1;28;NOR;27;EURE;INDIVIDUEL;1930;av. 1945;5;96;9872;AH HABITER MIEUX COMMUUTE DE COMMUNE;R�novation � plusieurs gestes de travaux;;;RAMPANTS;LAINE MINERALE;220;;;
;;9743.127962;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1965;de 1945 � 1973;;65;;;;;;COMBLES PERDUES;;;;;
;;9761;;04/09/2018;;04/09/2018;2018;;H2;53;BRE;;;;;;;;;;;;;RAMPANTS;LAINE VEGETALE;240;6;109;0.04
;;9763.033175;;;;;;;H1;32;HDF;02;AISNE;INDIVIDUEL;1900;av. 1945;;160;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;9775;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;80;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;"remplacement et r�-isolation toiture fibro

+ isolation 2 murs

+ isolation toit v�randa

+ 4 fen�tres et 3 velux et porte";;;ITI;;;;;
;;9775;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;80;2500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;"remplacement et r�-isolation toiture fibro

+ isolation 2 murs

+ isolation toit v�randa

+ 4 fen�tres et 3 velux et porte";;;ITI;;;;;
;;9775;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;80;0;CHEQUE ENERGIE REGION;"remplacement et r�-isolation toiture fibro

+ isolation 2 murs

+ isolation toit v�randa

+ 4 fen�tres et 3 velux et porte";;;ITI;;;;;
;;9775;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;80;2000;CODAH - ASE;"remplacement et r�-isolation toiture fibro

+ isolation 2 murs

+ isolation toit v�randa

+ 4 fen�tres et 3 velux et porte";;;ITI;;;;;
;;9782.938389;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;90;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;9805.687204;;;;;;;H1;32;HDF;02;AISNE;INDIVIDUEL;1900;av. 1945;;90;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;9806.635071;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1950;de 1945 � 1973;;137;;;;;;ITI;;;;;
;;9817.061611;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1800;av. 1945;;158;;;;;;ITI;;;;;
;;9839.810427;;;;;;;H1;32;HDF;02;AISNE;;1900;av. 1945;;160;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;9844.549763;;;09/10/2014;09/10/2014;2014;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITE;PLASTIQUES;;4.4;74.75;
;;9845;;25/06/2018;;25/06/2018;2018;;H1;44;GDE;68;HAUT-RHIN;;1800;av. 1945;;90;;;;ISOVER;ISOCONFORT 35;ITI;LAINE MINERALE;220;6.3;132;
;;9845;;25/06/2018;;25/06/2018;2018;;H1;44;GDE;68;HAUT-RHIN;;1800;av. 1945;;90;;;;ISOVER;ISOCONFORT 35;RAMPANTS;LAINE MINERALE;400;11.4;;
;;9845.49763;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;;;;;
;;9856.872038;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1987;de 1974 � 1990;;109;;;;;;COMBLES PERDUES;;;;;
;;9856.872038;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;BBC RENOVATION;;;ITI;;;;;
;;9880.56872;;;15/07/2014;15/07/2014;2014;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITE;PLASTIQUES;;4;85.98;
;;9886.255924;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;;;;;;
;;9890.047393;;;;;;35463;H1;32;HDF;80;SOMME;INDIVIDUEL;1949;de 1945 � 1973;;75;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;9891.943128;;;10/12/2010;10/12/2010;2010;;H1;24;CVL;;;;;;;;;;;;;ITE;PLASTIQUES;140;3.6;51;
;;9898.578199;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;90;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;9903;;14/07/2016;;14/07/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;RAMPANTS;LAINE MINERALE;200;6.3;131;0.0317
2905;7000;9905;;04/11/2018;06/12/2018;06/12/2018;2018;;H1;27;BFC;21;COTE-D'OR;INDIVIDUEL;1900;av. 1945;;;1250;AIDE TERRITOIRE;R�novation � plusieurs gestes de travaux;IDEM;NOVIDEM;RAMPANTS;LAINE VEGETALE;300;7.5;83;
;;9908.056872;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1978;de 1974 � 1990;;90;;;;;;COMBLES PERDUES;;;;;
;;9943.127962;;;19/12/2014;19/12/2014;2014;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITE;PLASTIQUES;;3.8;63.56;
;;9952.606635;;;;;;;H1;32;HDF;02;AISNE;INDIVIDUEL;1900;av. 1945;;173;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;10003.79147;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;ITI;;;;;
;;10008.53081;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;BBC RENOVATION;;;;;;;;
;;10037.91469;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1974;de 1974 � 1990;;97;;;;;;ITI;;;;;
10082.46445;0.53555;10083;4040.758294;21/05/2018;21/05/2018;21/05/2018;2018;;H1;44;GDE;68;HAUT-RHIN;INDIVIDUEL;1930;av. 1945;;105;;;;KUF;;ITE;PLASTIQUES;140;3.7;155.49;
;;10109.95261;;;;;;;H1;32;HDF;02;AISNE;INDIVIDUEL;1900;av. 1945;;200;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10137;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;100;3500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;"r�fection toiture + r�-isolation 

+ doublage 25 petites fen�tres 

+ isolation plafond cave

(+ remise aux normes �lectricit� + gaz)";;;TOITURE TERRASSE;;;;;
;;10137;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;100;7748;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;"r�fection toiture + r�-isolation 

+ doublage 25 petites fen�tres 

+ isolation plafond cave

(+ remise aux normes �lectricit� + gaz)";;;TOITURE TERRASSE;;;;;
;;10137;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;100;2000;CODAH - ASE;"r�fection toiture + r�-isolation 

+ doublage 25 petites fen�tres 

+ isolation plafond cave

(+ remise aux normes �lectricit� + gaz)";;;TOITURE TERRASSE;;;;;
;;10142.18009;;;;;;;H1;32;HDF;;;INDIVIDUEL;1950;de 1945 � 1973;;78;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;10175.35545;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;90;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10179.14692;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1949;de 1945 � 1973;;96;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10222.74882;;;;;;;H1;84;ARA;69;RHONE;INDIVIDUEL;1905;av. 1945;;143;;;;;;ITE;;;;;
;;10226.54028;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;BBC RENOVATION;;;RAMPANTS;;;;;
;;10227.48815;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;38;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10232;;;;;;;H1;28;NOR;;;COLLECTIF;;;;50;2000;DEPT - AIDE A L'HABITAT DIGNE;Isolation thermique du pavillon;;;ITI;;;;;
;;10254.9763;;;;;;;H1;32;HDF;60;OISE;INDIVIDUEL;1900;av. 1945;;131;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10281.51659;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1915;av. 1945;;111;;;;;;COMBLES PERDUES;;;;;
;;10290;;;;;;;;76;OCC;;;;;;;;;;;;;ITE;PLASTIQUES;;;93.75;
;;10304;7650.236967;20/06/2017;20/12/2017;20/12/2017;2017;;H1;44;GDE;67;BAS-RHIN;INDIVIDUEL;1951;de 1945 � 1973;;110;756;CEE;RENOVATION A PLUSIEURS GESTES DE TRAVAUX;ISOVER;ISOCONFORT;RAMPANTS;LAINE MINERALE;140;8;84;
;;10318;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;55;2100;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;Isolation murs et combles+menuiseries exterieures;;;RAMPANTS;;;;;
;;10318;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;55;1800;DEPT - AIDE A L'HABITAT DURABLE;Isolation murs et combles+menuiseries exterieures;;;RAMPANTS;;;;;
;;10318;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;55;2400;CODAH - ASE;Isolation murs et combles+menuiseries exterieures;;;RAMPANTS;;;;;
;;10318;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;55;3612;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;Isolation murs et combles+menuiseries exterieures;;;RAMPANTS;;;;;
;;10325;;01/01/2013;01/01/2013;01/01/2013;2013;;H1;28;NOR;;;INDIVIDUEL;1974;de 1974 � 1990;6;123;12500;HABITER MIEUX   COMMUUTE DE COMMUNE  ;R�novation � plusieurs gestes de travaux;;;ITI;LAINE MINERALE;160;5;149.83;
;;10331.75355;;;06/11/2010;06/11/2010;2010;;H1;24;CVL;;;;;;;;;;;;;ITE;LAINE VEGETALE;120;3.2;38;
;;10343.12796;;;;;;;H1;32;HDF;60;OISE;INDIVIDUEL;1976;de 1974 � 1990;;140;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10343.12796;;;09/10/2014;09/10/2014;2014;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITE;PLASTIQUES;;3.8;65.12;
;;10345.97156;;;24/10/2013;24/10/2013;2013;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;ITE;PLASTIQUES;;4.1;86;
;;10346.91943;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;160;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10379.14692;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1949;de 1945 � 1973;;84;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10398;;09/12/2016;;09/12/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;ITE;PLASTIQUES;120;3.8;71.6;0.032
;;10414.21801;;;;;;79169;H1;32;HDF;;;INDIVIDUEL;1900;av. 1945;;150;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10418.95735;;;;;;9369;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;67;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
5290.047393;5135.545024;10425.59242;;;05/05/2014;05/05/2014;2014;;H2;24;CVL;41;LOIR-ET-CHER;;;;;;;;;;;ITE;LAINE VEGETALE;160;3.8;115;0.041
;;10426.54028;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1949;de 1945 � 1973;;70;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;10426.54028;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1900;av. 1945;;140;;;;;;COMBLES PERDUES;;;;;
;;10426.54028;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;PERFORMANT - BOUQUET 2 TRAVAUX;;;;;;;;
;;10426.54028;;;;16/06/2011;2011;;H1;24;CVL;28;EURE-ET-LOIR;;;;;;;;;;;ITE;PLASTIQUES;140;4;88;0.035
4320.379147;6119.43128;10439.81043;;;21/05/2014;21/05/2014;2014;;H1;24;CVL;;;;;;;;;;;;;ITE;PLASTIQUES;120;3.8;101;0.032
;;10462.55924;;;;;;;H1;84;ARA;42;LOIRE;;;;;;;;TRES PERFORMANT - 3 BOUQUETS OU PLUS;;;ITI;;;;;
;;10510.90047;;;;;;20609;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;90;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10531;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;79;2000;CODAH - ASE;"remplacement chaudi�re et ecs 

+ isolation mur Ouest par ext�rieur

+ porte d'entr�e";;;ITI;;;;;
;;10531;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;79;1200;DEPT - AIDE A L'HABITAT DURABLE;"remplacement chaudi�re et ecs 

+ isolation mur Ouest par ext�rieur

+ porte d'entr�e";;;ITI;;;;;
;;10531;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;79;8717;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;"remplacement chaudi�re et ecs 

+ isolation mur Ouest par ext�rieur

+ porte d'entr�e";;;ITI;;;;;
;;10531;;;;;;;H1;28;NOR;76;SEINE-MARITIME;INDIVIDUEL;;;;79;2500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;"remplacement chaudi�re et ecs 

+ isolation mur Ouest par ext�rieur

+ porte d'entr�e";;;ITI;;;;;
;;10534.59716;;;;;;23362;H1;32;HDF;02;AISNE;INDIVIDUEL;1900;av. 1945;;92;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;10546.91943;;;;;;;H1;84;ARA;42;LOIRE;INDIVIDUEL;1945;de 1945 � 1973;;;;;;;;ITI;;;;;
;;10549.76303;;;;;;;H1;32;HDF;60;OISE;INDIVIDUEL;1900;av. 1945;;70;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10560.18957;;;;;;85192;H1;32;HDF;60;OISE;INDIVIDUEL;1900;av. 1945;;345;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;10578.19905;;;;;;;H1;84;ARA;;;INDIVIDUEL;1945;de 1945 � 1973;;230;;;;;;RAMPANTS;;;;;
;;10586.72986;;;;;;;H1;84;ARA;42;LOIRE;INDIVIDUEL;1945;de 1945 � 1973;;;;;;;;PLANCHER BAS;;;;;
;;10604.73934;;;27/04/2016;27/04/2016;2016;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITI;LAINE MINERALE;;3.8;131;
;;10615.16588;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1800;av. 1945;;190;;;;;;COMBLES PERDUES;;;;;
;;10631.27962;;;;;;;H2;53;BRE;;;;;;;;;;;;;RAMPANTS;LAINE MINERALE;;6.3;99;
;;10631.27962;;;;;;;H2;53;BRE;35;ILLE-ET-VILAINE;;1850;av. 1945;;151;;;;;;COMBLES PERDUES;;;;;
;;10667.29858;;;30/01/2015;30/01/2015;2015;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITE;PLASTIQUES;;4;98.85;
;;10690.04739;;;;;;;H1;32;HDF;;;INDIVIDUEL;1900;av. 1945;;198;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10743;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;110;6041;CHEQUE ENERGIE REGION;"chaudi�re et ecs � condensation

+ vannes th. et programmateur

+ 8 fen�tres

+ iso totale murs Nord et Est

+ iso partielle Ouest R+2

+ iso rampants";;;ITI;;;;;
;;10743;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;110;2000;CODAH - ASE;"chaudi�re et ecs � condensation

+ vannes th. et programmateur

+ 8 fen�tres

+ iso totale murs Nord et Est

+ iso partielle Ouest R+2

+ iso rampants";;;ITI;;;;;
;;10743;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;110;2500;AH- PRIME AIDE DE SOLIDARITE ENERGETIQUE ASE;"chaudi�re et ecs � condensation

+ vannes th. et programmateur

+ 8 fen�tres

+ iso totale murs Nord et Est

+ iso partielle Ouest R+2

+ iso rampants";;;ITI;;;;;
;;10743;;;;;;;H1;28;NOR;;;INDIVIDUEL;;;;110;10000;AH - TRAVAUX D'AMELIORATION ENERGETIQUE;"chaudi�re et ecs � condensation

+ vannes th. et programmateur

+ 8 fen�tres

+ iso totale murs Nord et Est

+ iso partielle Ouest R+2

+ iso rampants";;;ITI;;;;;
;;10748;220;01/01/2013;01/01/2013;01/01/2013;2013;;H1;28;NOR;;;INDIVIDUEL;1960;de 1945 � 1973;3;84;11156;HABITER MIEUX COMMUUTE DE COMMUNE ;R�novation � plusieurs gestes de travaux;;;ITE;PLASTIQUES;150;4;70;
;;10760.18957;;;31/07/2014;31/07/2014;2014;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITE;PLASTIQUES;;3.8;78.245;
;;10760.18957;;21/12/2015;;21/12/2015;2015;;;75;NAQ;;;INDIVIDUEL;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;300;7.5;48;
;;10760.18957;;21/12/2015;;21/12/2015;2015;;;75;NAQ;;;INDIVIDUEL;;;;;;;;;;RAMPANTS;LAINE MINERALE;200;5;41;
;;10762.08531;;;;;;;H1;32;HDF;02;AISNE;INDIVIDUEL;1900;av. 1945;;162;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10790.52133;;;;;;;H1;32;HDF;;;INDIVIDUEL;1949;de 1945 � 1973;;100;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10790.52133;;;20/11/2014;20/11/2014;2014;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITE;PLASTIQUES;;3.8;106.02;
;;10798.10427;;;;;;;H1;32;HDF;;;INDIVIDUEL;1949;de 1945 � 1973;;60;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10800.94787;;;17/12/2014;17/12/2014;2014;;H2;53;BRE;56;MORBIHAN;;;;;;;;;;;ITE;PLASTIQUES;;3.8;86.85;
;;10804;;21/10/2016;;21/10/2016;2016;;H2;53;BRE;56;MORBIHAN;INDIVIDUEL;;;;;;;;;;RAMPANTS;LAINE VEGETALE;450;7.2;41;
4000;6817.061611;10817.06161;;;;;;;H2;76;OCC;;;INDIVIDUEL;1650;av. 1945;;;;;;;;COMBLES PERDUES;;;;;
;;10834.12322;;;14/04/2014;14/04/2014;2014;;H1;24;CVL;;;;;;;;;;;;;COMBLES PERDUES;LAINE MINERALE;250;6.9;164;0.036
;;10837.91469;;;;;;29389;H1;32;HDF;60;OISE;INDIVIDUEL;1900;av. 1945;;87;;;R�novation � plusieurs gestes de travaux ;;;COMBLES PERDUES;;;;;
;;10838.86256;;;;;;;H1;32;HDF;80;SOMME;INDIVIDUEL;1900;av. 1945;;80;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
;;10846.4455;;;;;;;H1;32;HDF;60;OISE;INDIVIDUEL;1976;de 1974 � 1990;;40;;;R�novation � plusieurs gestes de travaux ;;;ITE;;;;;
